Stars,Title,MMGBSA dG Bind,Lig Strain Energy
,ZINC78432693,-35.43,3.020627
,ZINC14024436,-32.1,4.105441
,ZINC14024436,-32.1,4.105441
,ZINC05346667,-28.99,3.386159
,ZINC93745919,-20.34,3.4931
,ZINC85254967,-18.78,7.827358
,ZINC64873572,-19.02,5.029365
,ZINC63562327,-29.61,6.534862
,ZINC55342889,-9.31,0.844415
,ZINC55342889,-9.31,0.844415
,ZINC55342889,-9.31,0.844415
,ZINC03496339,-32.3,6.089576
,ZINC09395662,-33.77,14.634168
,ZINC03296914,-18.27,3.740669
,ZINC03296914,-18.27,3.740669
,ZINC63505125,-31,2.832234
,ZINC63505125,-31,2.832234
,ZINC91576051,-21.32,9.373543
,ZINC05615159,-40.81,3.910887
,ZINC40010852,-35.3,2.26007
,ZINC01858340,-37.21,6.573487
,ZINC01858340,-37.21,6.573487
,ZINC39933655,-31.07,2.982959
,ZINC08398967,-38.89,5.889281
,ZINC21081838,-28.57,3.75451
,ZINC08426924,-47.74,5.784425
,ZINC08426924,-47.74,5.784425
,ZINC01835263,-33.08,15.721898
,ZINC01835263,-33.08,15.721898
,ZINC72941267,-24.53,6.51177
,ZINC72941267,-24.53,6.51177
,ZINC10683282,-22.02,4.793497
,ZINC10683282,-22.02,4.793497
,ZINC12695048,-28.34,3.59805
,ZINC92698212,-15.48,3.353715
,ZINC02747600,-30.84,4.142908
,ZINC08396952,-27.66,3.468318
,ZINC63399434,-27.32,9.58597
,ZINC78904373,-30.58,4.586354
,ZINC63406078,-32.85,2.811229
,ZINC01830007,-42.18,8.01145
,ZINC01830007,-42.18,8.01145
,ZINC90805769,-29.71,5.378145
,ZINC92128062,-12.89,5.185097
,ZINC92128062,-12.89,5.185097
,ZINC63075039,-31.78,4.213978
,ZINC14038120,-42.6,3.463189
,ZINC72081575,-25.3,8.88159
,ZINC03403387,-31.59,7.700977
,ZINC00953141,-29.66,3.547622
,ZINC59046334,-22.57,14.683723
,ZINC38890642,-18.72,4.68164
,ZINC31773323,-20.73,1.83349
,ZINC31773323,-20.73,1.83349
,ZINC00048866,-33.27,1.72861
,ZINC28940493,-25.86,1.094776
,ZINC27383204,-35.83,2.453313
,ZINC71772705,-27.18,3.770576
,ZINC94348704,-8.68,0.705342
,ZINC78993521,-26.39,5.502965
,ZINC05721559,-32.83,7.969029
,ZINC05721559,-32.83,7.969029
,ZINC21080651,-40.31,8.787783
,ZINC90511929,-37.45,5.881989
,ZINC90511929,-37.45,5.881989
,ZINC05636198,-21.16,3.131864
,ZINC40625453,-18.16,7.268196
,ZINC89513386,-20.39,3.847989
,ZINC06048523,-30.19,7.645064
,ZINC54104407,-18.53,8.607053
,ZINC54104407,-18.53,8.607053
,ZINC54104407,-18.53,8.607053
,ZINC72919550,-36.61,5.457208
,ZINC90519100,-27.45,13.729281
,ZINC92698376,-12.16,8.65573
,ZINC05010130,-21.64,2.668813
,ZINC00180549,-18.11,1.420033
,ZINC00180549,-18.11,1.420033
,ZINC00328436,-37.31,4.943462
,ZINC91589824,-19.07,1.366034
,ZINC63515335,-39.92,5.563504
,ZINC40649070,-18.51,10.984788
,ZINC94099737,-37.2,7.504105
,ZINC93221530,-27.01,5.025672
,ZINC19789762,-18.74,2.718166
,ZINC19789762,-18.74,2.718166
,ZINC19789762,-18.74,2.718166
,ZINC80610027,-40.96,4.135549
,ZINC80610027,-40.96,4.135549
,ZINC55899608,-30.37,4.739571
,ZINC04691507,-35.61,8.568976
,ZINC04691507,-35.61,8.568976
,ZINC16431408,-6.82,2.023167
,ZINC16431408,-6.82,2.023167
,ZINC16431408,-6.82,2.023167
,ZINC13081118,-32.25,1.553736
,ZINC13081118,-32.25,1.553736
,ZINC13081118,-32.25,1.553736
,ZINC13081118,-32.25,1.553736
,ZINC13081118,-32.25,1.553736
,ZINC59432205,-34.09,2.788973
,ZINC40647784,-19.6,3.626609
,ZINC31672272,-24.58,7.127846
,ZINC28940498,-21.18,7.966005
,ZINC21083446,-37.27,12.420949
,ZINC20112927,-23.15,7.507318
,ZINC08902454,-32.51,1.70922
,ZINC54057296,-24.66,1.527182
,ZINC54057296,-24.66,1.527182
,ZINC89641042,-21.95,4.300637
,ZINC01728963,-15.84,2.729115
,ZINC02338906,-30.33,0.551427
,ZINC02338906,-30.33,0.551427
,ZINC12502211,-30.2,8.123713
,ZINC00259766,-31.18,3.518105
,ZINC38918214,-26.85,4.382176
,ZINC69389286,-31.52,4.498905
,ZINC24227766,-30.29,4.154391
,ZINC24227766,-30.29,4.154391
,ZINC90518955,-34.78,0.92304
,ZINC78312678,-32.09,1.403297
,ZINC10068698,-47.4,2.969432
,ZINC01233577,-34.58,2.990818
,ZINC01233577,-34.58,2.990818
,ZINC37295660,-8.78,5.740121
,ZINC13562611,-28.32,5.602589
,ZINC06159637,-21.64,5.757989
,ZINC06159637,-21.64,5.757989
,ZINC06159637,-21.64,5.757989
,ZINC06159637,-21.64,5.757989
,ZINC00254647,-21,1.011579
,ZINC05246133,-29.93,2.57866
,ZINC74610669,-44.19,4.885922
,ZINC04952340,-23.11,6.164163
,ZINC94348582,-20.42,2.217816
,ZINC94348582,-20.42,2.217816
,ZINC94213787,-16.44,1.939591
,ZINC13681571,-21.97,1.080667
,ZINC33371364,-40.35,3.359593
,ZINC33371364,-40.35,3.359593
,ZINC45382844,-41.95,3.903604
,ZINC14351486,-33.78,1.573647
,ZINC40658154,-19.9,9.643831
,ZINC40658154,-19.9,9.643831
,ZINC12502267,-12.79,22.30636
,ZINC12502267,-12.79,22.30636
,ZINC05687395,-11.56,1.606152
,ZINC05687395,-11.56,1.606152
,ZINC92193494,-23.21,3.093557
,ZINC94355818,-22.83,1.661821
,ZINC89581021,-28.33,3.235882
,ZINC40608734,-25.48,4.024451
,ZINC94348607,-14.53,3.151225
,ZINC94348607,-14.53,3.151225
,ZINC78360304,-19.34,3.333813
,ZINC95117549,-30.42,11.893491
,ZINC40166107,-26.77,6.307909
,ZINC02750507,-21.85,14.40626
,ZINC02750507,-21.85,14.40626
,ZINC02750507,-21.85,14.40626
,ZINC90519094,-30.95,5.32728
,ZINC37289384,-12.67,2.463574
,ZINC03765727,-37.39,9.428271
,ZINC22257916,-48.31,5.809672
,ZINC22257916,-48.31,5.809672
,ZINC27342571,-40.06,8.022118
,ZINC04855109,-37.49,1.558048
,ZINC21741941,-26.37,6.651343
,ZINC92698718,-13.87,1.627946
,ZINC73695280,-24.22,3.306711
,ZINC27530311,-25.79,9.146296
,ZINC66869243,-44.14,5.665318
,ZINC72032275,-24.48,20.168574
,ZINC14031722,-20.27,6.461362
,ZINC14031722,-20.27,6.461362
,ZINC59311337,-16.82,20.067584
,ZINC26972696,-15.52,7.926675
,ZINC08854955,-15.91,11.684616
,ZINC66869113,-44.15,6.121098
,ZINC04156010,-25.01,13.191824
,ZINC04156013,-25.01,13.191824
,ZINC04156013,-25.01,13.191824
,ZINC93518582,-21.91,3.237169
,ZINC93518582,-21.91,3.237169
,ZINC05125250,-16.76,3.028334
,ZINC93647158,-31.63,2.688235
,ZINC39443741,-28.16,9.839556
,ZINC73695129,-23.02,6.657913
,ZINC21573395,-34.35,8.501179
,ZINC12502301,-28.05,5.695782
,ZINC33144422,-29.9,6.511014
,ZINC63958047,-39.24,10.742022
,ZINC17573998,2.78,4.542421
,ZINC89984647,-34.3,6.554167
,ZINC59459230,-30.62,5.996917
,ZINC58377495,-26.77,4.484693
,ZINC89422363,-22.92,3.462453
,ZINC73695053,-22.42,6.785636
,ZINC73695053,-22.42,6.785636
,ZINC07496689,-17.82,10.751158
,ZINC07496689,-17.82,10.751158
,ZINC11407965,-34.65,4.518088
,ZINC59383687,-23.39,1.645804
,ZINC59383687,-23.39,1.645804
,ZINC93847096,-22.21,1.984545
,ZINC02641622,-33.78,4.192296
,ZINC94957043,-30.86,3.511436
,ZINC77150810,-21.86,8.131951
,ZINC67006725,-35.58,7.772037
,ZINC38492243,-44.01,5.061612
,ZINC38492243,-44.01,5.061612
,ZINC36624124,-32.52,8.286255
,ZINC39205285,-41.48,5.776374
,ZINC39205285,-41.48,5.776374
,ZINC08436352,-39.2,1.526997
,ZINC16035552,-26.53,8.397012
,ZINC16035552,-26.53,8.397012
,ZINC16035552,-26.53,8.397012
,ZINC16035552,-26.53,8.397012
,ZINC63624888,-34.5,8.722
,ZINC20095900,-15.33,2.775575
,ZINC02290642,-39.88,5.884572
,ZINC63457997,-24.82,6.048936
,ZINC60823410,-33.04,3.492656
,ZINC20365424,-27.99,2.904286
,ZINC20365424,-27.99,2.904286
,ZINC03309054,-45.72,4.33915
,ZINC92698070,-23.49,4.395229
,ZINC83263497,-9.3,1.399418
,ZINC23221202,-28.96,13.814811
,ZINC23221202,-28.96,13.814811
,ZINC23221202,-28.96,13.814811
,ZINC23221202,-28.96,13.814811
,ZINC26842215,-44.59,3.294436
,ZINC12970167,-28.73,5.779728
,ZINC12970167,-28.73,5.779728
,ZINC35710589,-37.41,10.636739
,ZINC28527510,-30.64,5.880597
,ZINC90627334,-39.59,4.672483
,ZINC92698701,-11.53,10.343438
,ZINC90516488,-31.61,5.378029
,ZINC59459231,-29.55,4.427143
,ZINC59459231,-29.55,4.427143
,ZINC00533571,-5.86,4.523379
,ZINC26972696,-18.5,1.422529
,ZINC63581862,-25.43,3.475577
,ZINC94213897,-7.93,2.982121
,ZINC31672275,-21.09,-0.066129
,ZINC07779637,-12.89,15.425838
,ZINC92228158,-32.92,2.152719
,ZINC01313028,-28.28,1.256425
,ZINC01313028,-28.28,1.256425
,ZINC01122124,-29.72,9.501306
,ZINC71911558,-19.97,2.650875
,ZINC09311966,-36.74,1.897905
,ZINC09311966,-36.74,1.897905
,ZINC09311966,-36.74,1.897905
,ZINC93736886,-29,1.559088
,ZINC59040645,-38.89,3.17267
,ZINC59040645,-38.89,3.17267
,ZINC80058231,-29.9,1.064254
,ZINC00451118,-37.56,3.605713
,ZINC36644095,-13.1,0.56326
,ZINC36644095,-13.1,0.56326
,ZINC36644095,-13.1,0.56326
,ZINC36644095,-13.1,0.56326
,ZINC36644095,-13.1,0.56326
,ZINC72466539,-15.02,1.6384
,ZINC72466539,-15.02,1.6384
,ZINC72466539,-15.02,1.6384
,ZINC77938671,-28.05,3.05655
,ZINC09312240,-30.03,3.88612
,ZINC33922174,-49.3,4.774619
,ZINC08719933,-35.23,9.018487
,ZINC40592142,-18.48,10.465626
,ZINC65548074,-28.18,13.092261
,ZINC65548074,-28.18,13.092261
,ZINC77441653,-27.42,3.768581
,ZINC89580694,-32.3,2.162581
,ZINC11288101,-23.93,1.404118
,ZINC95007836,-17.36,7.986557
,ZINC95007836,-17.36,7.986557
,ZINC40649182,-17.64,10.954078
,ZINC56166568,-30.47,2.910495
,ZINC08719933,-39.07,3.71848
,ZINC72209586,-33.97,5.575922
,ZINC02244294,-28.31,6.982539
,ZINC03149501,-38.34,1.415886
,ZINC94194275,-30.59,4.10354
,ZINC12494896,-6.34,18.853992
,ZINC92056684,-24.6,1.612643
,ZINC89513350,-26.38,6.350486
,ZINC72081931,-36.23,14.701004
,ZINC33435644,-31.22,8.944378
,ZINC33435644,-31.22,8.944378
,ZINC33435644,-31.22,8.944378
,ZINC91587531,-27.12,1.257391
,ZINC21082486,-13.69,1.937379
,ZINC94356003,-23.06,2.982744
,ZINC94356003,-23.06,2.982744
,ZINC72032278,-28.49,8.048599
,ZINC40646709,-36.69,7.891994
,ZINC92114714,-16.57,4.086689
,ZINC95008631,-28.45,5.299656
,ZINC22344257,-31.81,5.153484
,ZINC04497487,-32.02,3.143533
,ZINC18222551,-25.69,4.616418
,ZINC93006262,-32.12,4.340119
,ZINC34132665,-27.26,0.858272
,ZINC08327556,-26.04,8.095334
,ZINC08327556,-26.04,8.095334
,ZINC08327556,-26.04,8.095334
,ZINC08327556,-26.04,8.095334
,ZINC03004277,-37.12,5.218167
,ZINC03004277,-37.12,5.218167
,ZINC03004277,-37.12,5.218167
,ZINC01312542,-40.05,2.689098
,ZINC01312542,-40.05,2.689098
,ZINC81588778,-41.36,3.408881
,ZINC02798949,-27.23,9.895381
,ZINC66869412,-25.03,1.914144
,ZINC63428472,-24.35,15.247583
,ZINC78651472,-32.51,4.043545
,ZINC78651472,-32.51,4.043545
,ZINC89264889,-29.62,4.388878
,ZINC04647305,-28.77,8.193456
,ZINC38926213,-24.12,2.137728
,ZINC40658180,-21.91,6.541435
,ZINC40658180,-21.91,6.541435
,ZINC94355763,-26.63,1.077272
,ZINC94355763,-26.63,1.077272
,ZINC90564058,-35.16,3.105327
,ZINC05415954,-31.7,2.171975
,ZINC05415954,-31.7,2.171975
,ZINC05415954,-31.7,2.171975
,ZINC05415954,-31.7,2.171975
,ZINC05415956,-31.7,2.171975
,ZINC90549041,-30.17,6.2015
,ZINC86076753,-10.58,7.334208
,ZINC86076753,-10.58,7.334208
,ZINC92256939,-32.01,6.365398
,ZINC90552206,-48.29,3.56914
,ZINC93805303,-23.07,4.150894
,ZINC78360307,-19.09,3.630325
,ZINC08870232,-28.09,8.142778
,ZINC28451518,-32.64,2.578048
,ZINC84779691,-20.22,4.666907
,ZINC46868455,-34.17,1.953752
,ZINC39353147,-28.07,7.105845
,ZINC01312816,-36.21,1.585222
,ZINC01312816,-36.21,1.585222
,ZINC25222706,-27.81,8.791646
,ZINC04582997,-36.87,6.63951
,ZINC01307419,-28.2,1.993028
,ZINC63119280,-26.78,11.939062
,ZINC63119280,-26.78,11.939062
,ZINC05636195,-26.55,1.950806
,ZINC05636195,-26.55,1.950806
,ZINC63766887,-36.89,3.829141
,ZINC63766887,-36.89,3.829141
,ZINC63267354,-30.47,1.106985
,ZINC94772027,-22.42,4.839449
,ZINC94771738,-23.16,1.448899
,ZINC92193861,-36.46,6.756262
,ZINC90552368,-33.93,6.025725
,ZINC90552368,-33.93,6.025725
,ZINC00062309,-46.32,2.066086
,ZINC90589448,-21.81,2.813635
,ZINC58191629,-37.92,4.874337
,ZINC58191629,-37.92,4.874337
,ZINC78701104,-36.94,3.546705
,ZINC49372321,-33.38,2.076332
,ZINC72887503,-17.36,6.52669
,ZINC72887503,-17.36,6.52669
,ZINC72887503,-17.36,6.52669
,ZINC08111591,-26.93,0.548008
,ZINC08111591,-26.93,0.548008
,ZINC94355695,-19.49,2.717048
,ZINC56177086,-25.82,4.639626
,ZINC90516488,-25.54,3.945369
,ZINC02762321,-38.32,8.751586
,ZINC02762321,-38.32,8.751586
,ZINC02762321,-38.32,8.751586
,ZINC84673677,-42.32,3.155804
,ZINC72032288,-37.79,5.968144
,ZINC03056182,-30.53,3.002512
,ZINC04981959,-40.35,3.362444
,ZINC33539362,-26.8,5.605516
,ZINC33539362,-26.8,5.605516
,ZINC33539362,-26.8,5.605516
,ZINC33539362,-26.8,5.605516
,ZINC33539362,-26.8,5.605516
,ZINC92853988,-34.16,0.949034
,ZINC05123786,-23.94,1.296445
,ZINC63562377,-33.3,1.67631
,ZINC93745927,-27.37,2.9276
,ZINC94348689,-18.48,2.974613
,ZINC08926232,-38.48,8.048592
,ZINC08926232,-38.48,8.048592
,ZINC04955520,-37.22,2.551745
,ZINC09506926,-26.74,6.085389
,ZINC14005566,-27.23,6.712627
,ZINC00654151,-32.14,3.324634
,ZINC70460399,-21.87,1.666229
,ZINC72887504,-27.86,0.813719
,ZINC90519108,-33.84,5.395471
,ZINC06332164,-23.03,10.399906
,ZINC40166107,-17.89,2.8437
,ZINC12533089,-46.54,9.040066
,ZINC59564516,-27.99,3.422782
,ZINC59564516,-27.99,3.422782
,ZINC06582934,-29.15,2.983375
,ZINC54129711,-29.47,4.321264
,ZINC63446613,-33.59,4.048705
,ZINC63446613,-33.59,4.048705
,ZINC94469166,-22.34,1.447744
,ZINC92974985,-16,13.668322
,ZINC94355633,-23.58,2.787312
,ZINC94355633,-23.58,2.787312
,ZINC02049092,-19.48,0.998384
,ZINC02049092,-19.48,0.998384
,ZINC76897616,-30.39,4.684857
,ZINC40648958,-18.96,11.360307
,ZINC00330870,-42.24,2.733492
,ZINC59596496,-25.68,1.341392
,ZINC37858158,-19.89,2.1764
,ZINC37858158,-19.89,2.1764
,ZINC37858158,-19.89,2.1764
,ZINC37858158,-19.89,2.1764
,ZINC86860294,-31.26,4.136665
,ZINC03056109,-28.14,2.919164
,ZINC03056109,-28.14,2.919164
,ZINC28731246,-15.58,1.28209
,ZINC28731246,-15.58,1.28209
,ZINC59294682,-22.45,2.346629
,ZINC09327736,-34.83,9.169292
,ZINC10220538,-21.42,1.428964
,ZINC91554727,-34.55,6.155131
,ZINC89513401,-31.27,7.94784
,ZINC59046529,-25.47,9.014853
,ZINC32180954,-35.86,1.797302
,ZINC32180954,-35.86,1.797302
,ZINC62905615,-19.93,8.200971
,ZINC72068571,-26.12,4.044268
,ZINC13126092,-29.76,5.053292
,ZINC13126092,-29.76,5.053292
,ZINC76266315,-19.77,6.706337
,ZINC08754651,-32.04,5.902646
,ZINC74440359,-28.8,1.307398
,ZINC92197312,-24.23,3.562221
,ZINC02054978,-44.76,3.372293
,ZINC06407060,-22.58,3.579249
,ZINC12563490,-24.92,5.637695
,ZINC16280464,-25.38,1.989361
,ZINC08858651,-40.88,3.316712
,ZINC08858651,-40.88,3.316712
,ZINC08858651,-40.88,3.316712
,ZINC72466536,-13.03,1.126645
,ZINC66869163,-42.7,4.587259
,ZINC85254965,-21.89,1.205384
,ZINC33338571,-54.45,5.240152
,ZINC33338571,-54.45,5.240152
,ZINC13154221,-15.78,9.048793
,ZINC13154221,-15.78,9.048793
,ZINC13154221,-15.78,9.048793
,ZINC05419821,-30.45,3.94911
,ZINC01156807,-29.63,5.728082
,ZINC66134761,-22.79,2.407113
,ZINC90549070,-17.96,9.281472
,ZINC89580998,-23.23,6.850611
,ZINC14026823,-35.69,6.508276
,ZINC14026823,-35.69,6.508276
,ZINC14026823,-35.69,6.508276
,ZINC92114933,-17.32,4.05781
,ZINC77490785,-26.24,2.254235
,ZINC77490785,-26.24,2.254235
,ZINC94356346,-19.24,1.365102
,ZINC04396902,-31.68,0.493483
,ZINC69014102,-34.06,4.320873
,ZINC34799376,-36.98,7.427246
,ZINC02531568,-37.61,10.461379
,ZINC63406175,-34.85,1.535216
,ZINC73558412,12.62,4.913343
,ZINC59500562,-29.75,2.556385
,ZINC59500562,-29.75,2.556385
,ZINC14168406,-21.83,6.489415
,ZINC14168406,-21.83,6.489415
,ZINC77013689,-17.53,3.766097
,ZINC19939297,-18.25,1.758082
,ZINC08770092,-30.28,9.520974
,ZINC01514646,-32.43,8.933316
,ZINC01514646,-32.43,8.933316
,ZINC07007178,-32.3,6.997125
,ZINC92115051,-17.17,2.977372
,ZINC67440718,-23.7,10.123373
,ZINC32707739,-39.88,4.658504
,ZINC09906695,-20.2,12.065766
,ZINC40010854,-18.18,8.312693
,ZINC17779089,-27.87,4.793811
,ZINC15119269,-38.13,3.808712
,ZINC66135765,-17.79,3.48544
,ZINC31773323,-17.15,3.808577
,ZINC31773323,-17.15,3.808577
,ZINC94355633,-17.95,2.037412
,ZINC94355633,-17.95,2.037412
,ZINC94194269,-26.94,3.446539
,ZINC06401888,-36.58,0.962667
,ZINC55898364,-29.5,3.736007
,ZINC06277749,-32.24,7.702675
,ZINC40658177,-20.94,13.280982
,ZINC94772323,-26.86,4.982666
,ZINC93579532,-24.2,3.815597
,ZINC03496304,-22.38,5.84177
,ZINC06182883,-7.63,3.190538
,ZINC72066950,-33.95,2.474143
,ZINC93223983,-35.51,3.121657
,ZINC13317669,-14,1.839871
,ZINC66869253,-45.76,7.347753
,ZINC93805580,-26.45,1.96397
,ZINC13628079,-39.9,7.18085
,ZINC19891265,-26.92,6.818134
,ZINC72466544,-23.01,0.868644
,ZINC78528062,-30.76,6.005912
,ZINC78528062,-30.76,6.005912
,ZINC40590603,-22.36,15.682948
,ZINC11407965,-24.97,2.181279
,ZINC92437421,-30.07,4.88931
,ZINC92437421,-30.07,4.88931
,ZINC89421152,-21.41,3.529678
,ZINC89421152,-21.41,3.529678
,ZINC08816171,-18.92,14.919773
,ZINC24770701,-34.3,3.417735
,ZINC02244295,-28.93,3.700649
,ZINC28940491,-12.09,5.136953
,ZINC32238370,-39.18,2.63027
,ZINC59371998,-12.5,4.938484
,ZINC35910813,-32.52,4.169078
,ZINC35910813,-32.52,4.169078
,ZINC72037037,-30.98,2.113093
,ZINC16653733,-25.18,11.675471
,ZINC16653733,-25.18,11.675471
,ZINC70460420,-21.56,3.117664
,ZINC19901648,-36.01,5.214434
,ZINC72032282,-30.77,4.605571
,ZINC03237752,-31.51,2.799549
,ZINC08553854,-26.93,2.828041
,ZINC21081644,-40.91,3.601307
,ZINC49589865,-11.44,5.65966
,ZINC49589865,-11.44,5.65966
,ZINC13003581,-25.16,2.207656
,ZINC00972986,-33.28,8.03236
,ZINC00972986,-33.28,8.03236
,ZINC22064716,-18.37,0.673414
,ZINC48168516,-26.32,9.512468
,ZINC57101123,-23.3,2.599825
,ZINC83312856,-18.54,17.605542
,ZINC89591215,-24.5,4.402429
,ZINC21040731,-42.26,2.533468
,ZINC68727944,-31.57,9.764176
,ZINC94193837,-28.01,3.021626
,ZINC00517534,-34.81,4.745615
,ZINC78159324,-19.04,10.660529
,ZINC34783100,-39.02,4.498574
,ZINC34783100,-39.02,4.498574
,ZINC34783100,-39.02,4.498574
,ZINC34783100,-39.02,4.498574
,ZINC34783100,-39.02,4.498574
,ZINC34783100,-39.02,4.498574
,ZINC31672275,-36.14,4.121645
,ZINC85852458,-31.55,2.020658
,ZINC85852458,-31.55,2.020658
,ZINC85852458,-31.55,2.020658
,ZINC04084611,-26.21,15.106976
,ZINC04084611,-26.21,15.106976
,ZINC04084611,-26.21,15.106976
,ZINC04084611,-26.21,15.106976
,ZINC04046592,-33.7,0.82563
,ZINC94094343,-31.6,4.914631
,ZINC94094343,-31.6,4.914631
,ZINC33812283,-45.84,4.179171
,ZINC08858628,-36.89,5.579255
,ZINC08858628,-36.89,5.579255
,ZINC08858628,-36.89,5.579255
,ZINC08858628,-36.89,5.579255
,ZINC66869257,-43.4,4.528553
,ZINC72822791,-30.81,4.370193
,ZINC00432429,-36.18,5.08924
,ZINC33587691,-16.04,16.428685
,ZINC33587691,-16.04,16.428685
,ZINC33587691,-16.04,16.428685
,ZINC78494175,-24.71,2.707825
,ZINC90629372,-27.44,3.014047
,ZINC27526062,-47.69,5.346973
,ZINC00834550,-28.42,7.723466
,ZINC17975965,-36.47,5.559372
,ZINC93847562,-25.99,8.202569
,ZINC04518943,-31.65,5.409393
,ZINC04518943,-31.65,5.409393
,ZINC13979159,-32.27,4.939911
,ZINC13979159,-32.27,4.939911
,ZINC13979159,-32.27,4.939911
,ZINC13100366,-43.51,7.55341
,ZINC67252801,-33.02,13.31547
,ZINC47278206,-21.15,5.211772
,ZINC47278206,-21.15,5.211772
,ZINC27526060,-35.26,9.847132
,ZINC93100265,-30.62,2.257852
,ZINC13119393,-24.26,3.287534
,ZINC07791129,-35.69,4.754461
,ZINC84520352,-35.43,6.1903
,ZINC87559167,-22.39,6.794531
,ZINC14007304,-32.67,4.850255
,ZINC92697921,-17.84,9.471881
,ZINC92697921,-17.84,9.471881
,ZINC90551811,-19.28,12.36838
,ZINC63513944,-19.78,14.570516
,ZINC63513944,-19.78,14.570516
,ZINC16161159,-28.71,6.321474
,ZINC16161159,-28.71,6.321474
,ZINC08110523,-23.56,4.563487
,ZINC08110523,-23.56,4.563487
,ZINC78932906,-20.72,6.722515
,ZINC15865697,-12.71,9.982835
,ZINC91590401,-19.49,2.947597
,ZINC91588723,-31.02,1.169304
,ZINC01293312,11.59,5.576265
,ZINC01293312,11.59,5.576265
,ZINC93727768,-22.13,4.914651
,ZINC72466537,-13.12,1.328758
,ZINC89369806,-35.66,2.603703
,ZINC13536622,-26.67,7.047077
,ZINC33838205,-17.57,2.374135
,ZINC73415920,-29.79,6.704259
,ZINC73415920,-29.79,6.704259
,ZINC89650266,-29.97,3.53808
,ZINC02100636,-30.28,5.815487
,ZINC20424644,-4.82,3.024124
,ZINC20424644,-4.82,3.024124
,ZINC04261862,-19.27,2.361353
,ZINC93727789,-22.46,5.0358
,ZINC13981197,-36.43,-5.694172
,ZINC08753951,-26.28,4.315072
,ZINC16577431,-28.97,1.51583
,ZINC95008858,-22.93,4.110121
,ZINC72068040,-34.19,1.999803
,ZINC92844131,-56.23,3.175958
,ZINC33336804,-23.36,2.087963
,ZINC38493007,-36.56,5.840054
,ZINC38493007,-36.56,5.840054
,ZINC74171920,-26.4,2.938504
,ZINC23379398,8.65,12.556171
,ZINC66794517,-31.49,6.648035
,ZINC44113962,-40.09,5.860872
,ZINC75179089,-11.81,11.571551
,ZINC66868987,-35.45,6.431451
,ZINC02750506,-27.97,4.265641
,ZINC02750506,-27.97,4.265641
,ZINC80914498,-32.76,0.693014
,ZINC72312378,-31.96,4.096313
,ZINC79193735,-31.71,7.198064
,ZINC04271379,-43.45,7.897646
,ZINC02134452,-35.42,4.734782
,ZINC04585722,-15.89,3.518043
,ZINC40658175,-21.02,13.579758
,ZINC33605541,-24.64,4.220164
,ZINC33605541,-24.64,4.220164
,ZINC13100401,-44.8,6.47831
,ZINC27526060,-26.51,4.975026
,ZINC40608504,-21.96,4.550619
,ZINC33246534,-35.17,8.194654
,ZINC33246534,-35.17,8.194654
,ZINC33246534,-35.17,8.194654
,ZINC09714393,-39.95,6.072777
,ZINC19228446,-18.32,1.897584
,ZINC19228446,-18.32,1.897584
,ZINC00175716,-18.32,1.89761
,ZINC73969315,-30.16,1.15877
,ZINC05858216,-24.4,11.640444
,ZINC32144265,-34.73,3.541121
,ZINC21082031,-37.24,7.309585
,ZINC84481280,-26.29,3.722062
,ZINC12502265,-29.09,15.252356
,ZINC94355698,-25.53,3.355923
,ZINC72064443,-38.14,0.819593
,ZINC12572572,-25.44,11.667057
,ZINC12572572,-25.44,11.667057
,ZINC08737947,-40.09,10.327096
,ZINC67714447,-19.92,1.637671
,ZINC64825077,-29.61,6.747735
,ZINC40592840,-20.86,13.565647
,ZINC72259916,-24.6,2.135778
,ZINC72259916,-24.6,2.135778
,ZINC01854612,-18.25,16.199229
,ZINC20065974,-14.76,16.165091
,ZINC20065974,-14.76,16.165091
,ZINC91736429,-7.43,6.094306
,ZINC92785441,-29.66,5.735771
,ZINC40589270,-28.37,7.36417
,ZINC02271805,-23.91,9.128884
,ZINC02271805,-23.91,9.128884
,ZINC60774066,-31.05,5.012628
,ZINC78245842,-22.8,2.405262
,ZINC84093611,-26.58,5.228203
,ZINC22275972,-14.7,10.661955
,ZINC15722853,-37.74,12.218123
,ZINC15722853,-37.74,12.218123
,ZINC91589825,-18.74,3.340866
,ZINC91589825,-18.74,3.340866
,ZINC76634267,-28.36,5.679574
,ZINC37858157,-23.66,4.261101
,ZINC37858157,-23.66,4.261101
,ZINC37858157,-23.66,4.261101
,ZINC37858157,-23.66,4.261101
,ZINC02271805,-20.61,4.400769
,ZINC02271805,-20.61,4.400769
,ZINC84139913,-19.62,4.23608
,ZINC33313899,-14.22,2.098689
,ZINC02244293,-27.7,6.583772
,ZINC05569511,-20.11,7.678474
,ZINC34857814,-33.32,4.705262
,ZINC34857814,-33.32,4.705262
,ZINC93695852,-9.07,4.802627
,ZINC93695852,-9.07,4.802627
,ZINC21040226,-46.27,2.279129
